lsoa.code,lsoa.popn
E01021985,1327
E01021986,1443
E01022054,1468
E01022055,1299
E01022056,1589
E01021973,1136
E01021974,1162
E01022016,1736
E01022017,1429
E01022018,1425
E01021987,1221
E01021994,1128
E01021995,1366
E01021996,1338
E01022009,1393
E01022010,1542
E01022011,1800
E01022012,1897
E01021967,2020
E01021983,1352
E01021993,2269
E01022053,1800
E01021984,2046
E01022039,1485
E01022040,1730
E01022041,1456
E01021979,1484
E01021980,1758
E01021981,1687
E01021982,1788
E01022046,1581
E01022008,2056
E01022033,1411
E01022034,1500
E01022035,1476
E01021975,1488
E01021976,1408
E01021977,1658
E01022022,1484
E01022044,1616
E01022042,1486
E01022043,1913
E01022048,1579
E01022049,1491
E01022050,1666
E01022023,1464
E01022024,1498
E01022030,1622
E01022031,1371
E01022032,1795
E01021970,1635
E01022025,1611
E01022026,1580
E01022027,1627
E01021968,1787
E01021969,1428
E01022036,1232
E01022037,1485
E01022038,1463
E01021988,1782
E01021989,1456
E01021990,1577
E01022045,1422
E01022047,1272
E07000077,80032
E01022057,1745
E01022075,1841
E01022077,1564
E01022094,1711
E01022074,1516
E01022076,1697
E01022078,1536
E01022079,1720
E01022080,1589
E01022081,2322
E01022082,1787
E01022061,1462
E01022071,1713
E01022072,1890
E01022073,1564
E01022098,1521
E01022092,1759
E01022093,1762
E01022097,1906
E01022099,2626
E01022062,2105
E01022063,1592
E01022083,1699
E01022084,1610
E01022085,1593
E01022087,1826
E01022089,1554
E01022086,1375
E01022090,2413
E01022091,2369
E01022095,1582
E01022067,1810
E01022068,1592
E01033054,1088
E01033055,1471
E01033056,1326
E01022058,1706
E01022064,1762
E01022069,1558
E01022088,1558
E01033052,1892
E01033053,1922
E01022059,1624
E01022060,1968
E01022070,1941
E01022096,1865
E07000095,93702
E01023316,1443
E01023317,2554
E01023318,1612
E01023319,1575
E01023327,1446
E01023328,1379
E01023329,1310
E01023330,1506
E01023331,1553
E01023320,1938
E01023321,1945
E01023322,1770
E01023323,1591
E01023289,1528
E01023290,1660
E01023291,1547
E01023292,1500
E01023340,1734
E01023341,1784
E01023342,2659
E01023343,1873
E01023344,1724
E01023307,1575
E01023308,1702
E01023309,1714
E01023310,2216
E01023311,1651
E01023312,1676
E01023313,1635
E01023315,1877
E01023302,1489
E01023303,1569
E01023304,1556
E01023305,1384
E01023306,1470
E01023314,1341
E01023324,1406
E01023325,1418
E01023326,1630
E01023297,1364
E01023298,1577
E01023299,1696
E01023300,1402
E01023301,1605
E01023293,1738
E01023294,1512
E01023295,1423
E01023296,1663
E01023332,2074
E01023333,1852
E01023334,1701
E01023335,1720
E01023336,2035
E01023337,1680
E01023338,2207
E01023339,1513
E07000096,145298
E01023430,1201
E01023431,1296
E01023432,1454
E01023433,1470
E01023423,1383
E01023424,1392
E01023425,1338
E01023426,1545
E01023418,1406
E01023419,2134
E01023420,1551
E01023352,2443
E01023421,1478
E01023422,1271
E01023434,1547
E01023435,1506
E01023436,1210
E01023437,1547
E01023355,1547
E01023356,1122
E01023416,1452
E01023417,1360
E01023393,1675
E01023394,1374
E01023395,1641
E01023396,1567
E01023397,1348
E01023401,1834
E01023402,1621
E01023403,1499
E01023404,1322
E01023405,1514
E01023361,1717
E01023362,1731
E01023363,1560
E01023364,1298
E01023390,2046
E01023391,1708
E01023399,1607
E01023392,1622
E01023427,1674
E01023428,1483
E01023429,1804
E01023369,1465
E01023370,1680
E01023371,1513
E01023372,1457
E01023345,1564
E01023346,1316
E01023347,1324
E01023348,1673
E01023365,1271
E01023366,1506
E01023367,1168
E01023368,1727
E01023349,1954
E01023350,1640
E01023351,1603
E01023398,2461
E01023400,1806
E01023383,1494
E01023384,1919
E01023385,1666
E01023409,1494
E01023410,1353
E01023411,1501
E01023412,1265
E01023413,1348
E01023354,1693
E01023379,1603
E01023380,1150
E01023381,1322
E01023382,1495
E01033022,1331
E01033023,1527
E01023386,1526
E01023387,1389
E01023388,1594
E01023389,1687
E01023357,1672
E01023358,1489
E01023359,1826
E01023360,1478
E01023414,1437
E01023415,1384
E01023373,1924
E01023374,1416
E01023375,1541
E01023376,1264
E01023377,1211
E01023378,1657
E01023406,1914
E01023407,1668
E01023408,1634
E07000097,138155
E01023462,1337
E01023464,2176
E01023465,1460
E01023466,1765
E01023467,2381
E01023494,1205
E01023495,1289
E01023508,1474
E01023509,1358
E01023452,1387
E01023453,1474
E01023454,1313
E01023455,1334
E01023463,1203
E01023493,2466
E01023449,1621
E01023450,1965
E01023451,2154
E01023438,1454
E01023439,1364
E01023440,1639
E01023441,1459
E01023442,2115
E01023498,2659
E01023506,1403
E01023507,1686
E01023443,1573
E01023444,1640
E01023445,1740
E01023446,2174
E01023447,1254
E01023448,1526
E01023456,1438
E01023457,1509
E01023458,1333
E01023459,1386
E01023460,1526
E01023461,1627
E01023491,1282
E01023492,1492
E01023496,1296
E01023497,1566
E01023485,2268
E01023486,2517
E01033609,2347
E01023499,1756
E01023500,1733
E01023501,1519
E01023502,1743
E01023503,1723
E01023512,1876
E01023513,1485
E01023514,1805
E01023518,2056
E01023519,1739
E01023520,1611
E01023510,1506
E01023511,1529
E01023515,1571
E01023516,2090
E01023517,1600
E01023470,1784
E01023471,1338
E01023472,1344
E01023473,1460
E01023474,1573
E01023487,1376
E01023488,1622
E01023489,1316
E01023490,1281
E01023482,1968
E01023483,1986
E01023484,1533
E01023475,1466
E01023476,1482
E01023477,2122
E01023478,1741
E01023479,1572
E01023468,1370
E01023469,1514
E01023480,1580
E01023481,1663
E01023504,1368
E01023505,1719
E07000098,100379
E01023576,1482
E01023577,1708
E01023578,1592
E01023579,1389
E01023580,1725
E01023567,2063
E01023568,1510
E01023569,1630
E01023570,1481
E01023571,1510
E01023572,1449
E01023573,1217
E01023574,1606
E01023575,1581
E01023581,1341
E01023582,1716
E01023583,1426
E01023584,1032
E01023523,1733
E01023524,1539
E01023525,1680
E01023526,1787
E01023527,1446
E01023534,1707
E01023535,1701
E01023536,1620
E01023537,1777
E01023538,1680
E01023529,1499
E01023530,1231
E01023531,1985
E01023532,1653
E01023533,1600
E01023552,1665
E01023553,1689
E01023554,1684
E01023555,1711
E01023544,1192
E01023545,1245
E01023546,1818
E01023547,1679
E01023528,1654
E01023564,1719
E01023565,1712
E01023566,1685
E01023539,2964
E01023540,1707
E01023541,1932
E01023542,1788
E01023543,1374
E01023558,1686
E01023559,1518
E01023560,1482
E01023561,1630
E01023562,1473
E01023563,1496
E01023548,1814
E01023549,1680
E01023550,1693
E01023551,1535
E01023556,1535
E01023557,1523
E07000099,127494
E01023660,2223
E01023661,1362
E01023662,1560
E01023654,1561
E01023655,1511
E01023656,2192
E01023657,2525
E01023658,1595
E01023659,1330
E01023635,1472
E01023636,1811
E01023637,1703
E01023638,1566
E01023587,1097
E01023588,1344
E01023589,1647
E01023590,1708
E01023591,1510
E01023592,1566
E01023593,1399
E01023585,1167
E01023586,1528
E01023597,1217
E01023598,1394
E01023600,1392
E01023663,2082
E01033024,1633
E01033025,1308
E01033026,1604
E01033027,1503
E01023630,1663
E01023631,1682
E01023632,1380
E01023633,1385
E01023634,1313
E01023649,1263
E01023650,1478
E01023651,1230
E01023652,1448
E01023644,1653
E01023645,1530
E01023646,1388
E01023647,1528
E01023648,1224
E01023639,1357
E01023640,1211
E01023641,1327
E01023642,1326
E01023643,1367
E01023601,2161
E01023602,1604
E01023603,1576
E01023604,1367
E01023605,1466
E01023617,1494
E01023618,1523
E01023619,1631
E01023620,1328
E01023621,1352
E01023611,1641
E01023612,1806
E01023613,1665
E01023614,1949
E01023615,1586
E01023616,2043
E01023606,1648
E01023607,1477
E01023608,1507
E01023609,1578
E01023610,1375
E01023594,2191
E01023622,1167
E01023623,1464
E01023624,1334
E01023625,1107
E01023653,2177
E01023595,1493
E01023596,1101
E01023626,2162
E01023627,1753
E01023628,1727
E01023629,1778
E07000100,141248
E01023690,1611
E01023691,1461
E01023692,1419
E01023693,1292
E01023694,1478
E01023685,1700
E01023686,1595
E01023687,1524
E01023688,1432
E01023689,1459
E01023699,1526
E01023700,1354
E01023701,1779
E01023702,1625
E01023703,1476
E01023746,1561
E01023747,1789
E01023748,1381
E01023749,1694
E01023695,1582
E01023696,1739
E01023697,1867
E01023698,1602
E01023722,1432
E01023723,1696
E01023724,1583
E01023725,1521
E01023713,1882
E01023734,1647
E01023735,1748
E01023736,1560
E01023709,1661
E01023710,1564
E01023711,1591
E01023712,1697
E01023669,1706
E01023670,2202
E01023671,1893
E01023672,1966
E01023673,1441
E01023714,1814
E01023715,1600
E01023716,2074
E01023666,1751
E01023674,1896
E01023675,1404
E01023676,2204
E01023726,1705
E01023727,1943
E01023728,2227
E01023729,1841
E01023664,1767
E01023665,1603
E01023667,1442
E01023668,1405
E01023742,1465
E01023743,1717
E01023744,1461
E01023745,1736
E01023677,1254
E01023678,1915
E01023679,1479
E01023680,1350
E01023681,1615
E01023682,1734
E01023683,1663
E01023684,1623
E01023737,1342
E01023738,1593
E01023739,1510
E01023740,1343
E01023741,1605
E01023704,1625
E01023705,1715
E01023706,1597
E01023708,1512
E01033028,1493
E01033029,1617
E01023718,1741
E01023719,1126
E01023720,1877
E01023721,1408
E01023717,1236
E01023730,1743
E01023731,1482
E01023732,1658
E01023733,1601
E07000101,84247
E01023787,1431
E01023788,1597
E01023789,2011
E01023790,1744
E01023776,2535
E01023777,1814
E01023778,1691
E01023799,1379
E01023800,1992
E01023801,2432
E01023771,1607
E01023772,1717
E01023773,1375
E01023774,1644
E01023767,1456
E01023768,1671
E01023769,1695
E01023770,1514
E01023795,1524
E01023796,1478
E01023797,1318
E01023798,1486
E01023775,1920
E01023779,1611
E01023780,1410
E01023781,1690
E01023782,1387
E01023759,1512
E01023760,1543
E01023761,2185
E01023762,1563
E01023755,1619
E01023756,1683
E01023757,1903
E01023758,1872
E01023750,1280
E01023751,1207
E01023752,1331
E01023753,1482
E01023754,1372
E01023791,1560
E01023792,1642
E01023793,1443
E01023794,1573
E01023783,1671
E01023784,1633
E01023785,1584
E01023786,1532
E01023763,1486
E01023764,1423
E01023765,1481
E01023766,1538
E07000102,87921
E01023802,1728
E01023803,1540
E01023804,1524
E01023807,1508
E01023808,2561
E01023829,1710
E01023830,1421
E01023832,1708
E01023833,2388
E01023834,1567
E01023823,1388
E01023824,1942
E01023831,2044
E01023854,1835
E01023812,1463
E01023813,1552
E01023814,1159
E01023851,1638
E01023815,1551
E01023816,1294
E01023817,1356
E01023818,1376
E01023819,1581
E01023820,1285
E01023821,1292
E01023822,1359
E01023825,2287
E01023826,1469
E01023847,1909
E01023848,1663
E01023850,1415
E01023852,1491
E01023853,2069
E01023827,2218
E01023828,1508
E01023845,1827
E01023846,1515
E01023835,1408
E01023836,1403
E01023837,1561
E01023838,1253
E01023805,1682
E01023809,1650
E01023810,1732
E01023811,1475
E01023839,2247
E01023840,1938
E01023841,1617
E01023849,1438
E01023806,2212
E01023842,1583
E01023843,1950
E01023844,1631
E07000103,90653
E01023904,1990
E01023905,1881
E01023906,1486
E01023907,1717
E01023890,1281
E01023891,1439
E01023892,1313
E01023893,1708
E01023894,1453
E01023873,1291
E01023874,1325
E01023875,1844
E01023876,1748
E01023877,1658
E01023868,1733
E01023869,1380
E01023870,1490
E01023871,1188
E01023872,1710
E01023895,1613
E01023896,1342
E01023897,1584
E01023898,1573
E01023855,1826
E01023856,2306
E01023857,1666
E01023858,1708
E01023878,1947
E01023879,2242
E01023880,1838
E01023881,1618
E01023886,2725
E01023887,1697
E01023888,1600
E01023889,1764
E01023859,2151
E01023860,1857
E01023861,2256
E01023862,1973
E01023899,1548
E01023900,1740
E01023901,1928
E01023902,1526
E01023903,1573
E01023863,1737
E01023864,1555
E01023865,1662
E01023866,1563
E01023867,2148
E01023882,1560
E01023883,1658
E01023884,1717
E01023885,1817
E07000104,110727
E01023965,1412
E01023966,1589
E01023967,1360
E01023971,1632
E01023968,1276
E01023969,1365
E01023970,1393
E01033310,1677
E01033313,1491
E01023959,1424
E01023960,1573
E01023961,1435
E01023962,1495
E01023912,1447
E01023913,1351
E01023914,1655
E01023915,1525
E01023950,1591
E01023951,1575
E01023952,1720
E01023953,1428
E01023916,1719
E01023917,1729
E01023918,1731
E01023919,1653
E01023954,1781
E01023955,1388
E01023956,1360
E01023957,1497
E01023958,1444
E01023943,1534
E01023944,2079
E01023945,1595
E01023946,1551
E01023939,1222
E01023940,1742
E01023941,2839
E01023942,1688
E01023929,1611
E01023930,1641
E01023938,2849
E01033308,2889
E01033311,1522
E01033314,2111
E01023924,1667
E01023925,1242
E01023926,1745
E01023927,1739
E01023920,1644
E01023921,2081
E01023922,1775
E01023923,1845
E01023932,1711
E01023934,1466
E01023935,1331
E01023936,2259
E01023937,1334
E01023933,1510
E01023963,2234
E01023964,1502
E01023908,1542
E01023909,1386
E01023910,1369
E01023911,1571
E01023947,1609
E01023948,1612
E01023949,1964
E07000143,131009
E01026436,2276
E01026461,1336
E01026483,1142
E01033042,2506
E01026442,2172
E01026443,2119
E01026445,2234
E01026462,2255
E01026428,2793
E01026429,1490
E01026430,1791
E01026431,1132
E01026446,1919
E01026452,1669
E01026453,1582
E01026454,1676
E01026425,1943
E01026426,2399
E01026427,2206
E01026432,1471
E01026433,1485
E01026434,1971
E01026479,1486
E01026480,1462
E01026481,1224
E01026484,1365
E01026485,1089
E01026455,1903
E01026456,1170
E01026457,1272
E01026458,1498
E01026459,1414
E01026437,1180
E01026438,1029
E01026451,2064
E01026495,1284
E01026496,1086
E01026486,1525
E01026487,1590
E01026488,1167
E01026489,1333
E01026490,1568
E01026419,1221
E01026420,1131
E01026464,1270
E01026491,2160
E01033040,2008
E01033041,1065
E01026422,1947
E01026423,1823
E01026447,1512
E01026449,1977
E01026450,1784
E01026424,2081
E01026444,2027
E01026492,1295
E01026493,1169
E01026421,1734
E01026435,2253
E01026448,2268
E01026439,1524
E01026440,1187
E01026441,1578
E01026494,2222
E01026465,1805
E01026466,1934
E01026467,2232
E01026468,2397
E01026469,1586
E01026470,2802
E01026471,1248
E01026472,1207
E01026473,1476
E01026474,1693
E01026475,1474
E01026476,1483
E01026477,1449
E01026478,1711
E07000144,124740
E01026499,1517
E01026500,1702
E01026501,1609
E01026502,1158
E01026503,1388
E01026522,1437
E01026523,1864
E01026524,1442
E01026525,1067
E01026547,1416
E01026548,1290
E01026514,1529
E01026515,1084
E01026516,1252
E01026517,1437
E01026533,1191
E01026534,1640
E01026535,1677
E01026536,1694
E01026537,1544
E01026549,1729
E01026550,1130
E01026551,1192
E01026552,1403
E01026562,1229
E01026563,1420
E01026564,1627
E01026565,1172
E01026566,1482
E01026567,1641
E01026568,1581
E01026518,1403
E01026519,1728
E01026520,1109
E01026521,1263
E01026545,1639
E01026546,1498
E01026578,1972
E01026579,1479
E01026580,1630
E01026540,1444
E01026541,2434
E01026542,1471
E01026543,1426
E01026544,1698
E01026526,1425
E01026527,1463
E01026528,1380
E01026529,1549
E01026530,1708
E01026531,1698
E01026532,1748
E01026553,1384
E01026554,1166
E01026555,1507
E01026556,1426
E01026557,1376
E01026558,1279
E01026559,1482
E01026560,1345
E01026561,1400
E01026504,1538
E01026505,1375
E01026506,1369
E01026507,1327
E01026512,1295
E01026513,1345
E01026569,1431
E01026570,1572
E01026571,1472
E01026572,1453
E01026573,1365
E01026574,1736
E01026575,1730
E01026576,2102
E01026577,1686
E01026508,1438
E01026509,1590
E01026510,1625
E01026511,1141
E01026497,1466
E01026498,1358
E01026538,1571
E01026539,1681
E07000145,97424
E01026605,1677
E01026606,1571
E01026607,1597
E01026627,1386
E01026628,1402
E01026629,1496
E01026608,1254
E01026609,1170
E01026636,1553
E01026637,2009
E01026638,1559
E01026589,1425
E01026590,1379
E01026591,1739
E01026592,1451
E01026593,1310
E01026594,1762
E01026599,1435
E01026639,1564
E01026640,1573
E01026641,1507
E01026595,1711
E01026596,1694
E01026597,1868
E01026598,1614
E01026622,1648
E01026623,1546
E01026624,1806
E01026625,1805
E01026626,1912
E01026600,1482
E01026633,1863
E01026634,1539
E01026635,2273
E01026581,1694
E01026582,1951
E01026583,1322
E01026584,1500
E01026601,1493
E01026602,1480
E01026603,1670
E01026604,1578
E01026632,1680
E01026610,1543
E01026611,1511
E01026612,2500
E01026630,1734
E01026631,1724
E01026617,1274
E01026618,1591
E01026619,1503
E01026620,1435
E01026621,1454
E01026613,1299
E01026614,1605
E01026615,1355
E01026616,1226
E01026585,1285
E01026586,1045
E01026587,1754
E01026588,2638
E07000146,147936
E01026680,1448
E01026681,1408
E01026682,1253
E01026683,1298
E01026645,1288
E01026646,1712
E01026656,1939
E01026695,2137
E01026676,1673
E01026677,1497
E01026678,1567
E01026701,1582
E01026702,1276
E01026703,1164
E01026653,1743
E01026654,1545
E01026655,1345
E01026718,2260
E01026691,1174
E01026692,1271
E01026708,1353
E01026709,1919
E01026710,1184
